id,id_podtret,nik,hits,timestamp
15443,63,230100040,1,2023-01-25 14:34:34
15479,63,230100040,1,2023-01-26 9:5:37
15478,63,230100040,1,2023-01-26 9:5:30
15473,63,230100040,1,2023-01-26 8:12:48
17739,67,230100040,1,2023-02-21 10:29:12
17740,67,230100040,1,2023-02-21 10:29:12
17741,67,230100040,1,2023-02-21 10:29:28
15474,63,230100040,1,2023-01-26 8:12:49
17744,67,230100040,1,2023-02-21 10:29:33
15480,63,230100040,1,2023-01-26 9:5:45
15481,63,230100040,1,2023-01-26 9:5:48
15425,63,230100040,1,2023-01-25 14:5:5
15487,63,230100040,1,2023-01-26 9:6:8
15426,63,230100040,1,2023-01-25 14:5:8
15485,63,230100040,1,2023-01-26 9:5:59
15484,63,230100040,1,2023-01-26 9:5:56
15483,63,230100040,1,2023-01-26 9:5:54
15482,63,230100040,1,2023-01-26 9:5:51
17742,67,230100040,1,2023-02-21 10:29:29
15486,63,230100040,1,2023-01-26 9:6:4
17643,48,230100045,1,2023-02-19 1:12:3
17638,67,230100045,1,2023-02-19 1:3:50
17636,66,230100045,1,2023-02-19 0:50:44
17642,48,230100045,1,2023-02-19 1:12:2
17639,67,230100045,1,2023-02-19 1:3:52
17637,66,230100045,1,2023-02-19 0:50:45
17641,65,230100045,1,2023-02-19 1:8:9
17640,65,230100045,1,2023-02-19 1:8:9
16560,42,230100051,1,2023-02-06 13:17:57
16559,42,230100051,1,2023-02-06 13:17:56
16412,64,230100061,1,2023-02-03 17:0:37
16414,64,230100061,1,2023-02-03 17:7:24
16410,64,230100061,1,2023-02-03 16:59:35
16413,64,230100061,1,2023-02-03 17:7:20
16411,64,230100061,1,2023-02-03 16:59:37
14289,1,230100067,1,2023-01-12 16:23:27
14290,1,230100067,1,2023-01-12 16:23:27
17765,62,230100074,1,2023-02-21 14:22:43
17764,62,230100074,1,2023-02-21 13:59:57
17763,62,230100074,1,2023-02-21 13:59:56
14965,61,230100074,1,2023-01-19 14:14:48
14959,60,230100074,1,2023-01-19 13:35:0
14963,61,230100074,1,2023-01-19 14:12:50
17770,64,230100074,1,2023-02-21 14:57:1
14964,61,230100074,1,2023-01-19 14:13:43
14969,61,230100074,1,2023-01-19 14:16:27
17787,66,230100074,1,2023-02-22 7:38:27
17766,63,230100074,1,2023-02-21 14:34:22
17767,63,230100074,1,2023-02-21 14:34:24
17788,66,230100074,1,2023-02-22 7:40:51
17801,67,230100074,1,2023-02-22 11:27:57
17802,67,230100074,1,2023-02-22 11:27:59
17803,67,230100074,1,2023-02-22 11:28:19
17786,66,230100074,1,2023-02-22 7:38:24
14962,60,230100074,1,2023-01-19 13:36:28
17776,65,230100074,1,2023-02-21 15:32:33
17775,65,230100074,1,2023-02-21 15:28:37
17774,65,230100074,1,2023-02-21 15:28:37
17773,64,230100074,1,2023-02-21 15:27:52
17769,64,230100074,1,2023-02-21 14:57:0
17768,63,230100074,1,2023-02-21 14:51:50
17785,65,230100074,1,2023-02-22 7:35:57
15669,42,230100074,1,2023-01-26 16:23:11
15664,42,230100074,1,2023-01-26 15:41:47
15665,42,230100074,1,2023-01-26 15:45:58
15666,42,230100074,1,2023-01-26 15:45:59
15671,42,230100074,1,2023-01-26 16:23:19
15663,42,230100074,1,2023-01-26 15:41:28
15670,42,230100074,1,2023-01-26 16:23:13
14297,61,230100077,1,2023-01-12 22:53:25
14298,61,230100077,1,2023-01-12 22:53:26
16713,65,230100111,1,2023-02-09 7:51:37
16712,65,230100111,1,2023-02-09 7:48:16
16711,65,230100111,1,2023-02-09 7:48:14
15275,63,230100123,1,2023-01-23 8:59:8
15274,63,230100123,1,2023-01-23 8:59:7
15872,4,230100132,1,2023-01-28 15:23:42
15873,4,230100132,1,2023-01-28 15:23:43
15896,64,230100135,1,2023-01-29 16:46:14
15890,29,230100135,1,2023-01-29 14:56:19
15889,2,230100135,1,2023-01-29 14:16:20
15888,2,230100135,1,2023-01-29 14:16:17
16492,43,230100135,1,2023-02-05 22:6:30
15887,1,230100135,1,2023-01-29 13:56:21
15886,1,230100135,1,2023-01-29 13:56:19
15892,53,230100135,1,2023-01-29 15:16:37
15893,53,230100135,1,2023-01-29 15:16:40
15891,29,230100135,1,2023-01-29 14:56:21
16491,43,230100135,1,2023-02-05 22:6:24
15894,34,230100135,1,2023-01-29 16:19:46
15897,64,230100135,1,2023-01-29 16:46:17
15895,34,230100135,1,2023-01-29 16:19:50
17726,66,230100142,1,2023-02-21 9:12:45
17725,66,230100142,1,2023-02-21 9:12:45
16240,42,230100145,1,2023-02-02 14:47:34
16239,42,230100145,1,2023-02-02 14:46:57
16323,42,230100145,1,2023-02-03 14:10:35
16241,42,230100145,1,2023-02-02 14:47:34
16238,42,230100145,1,2023-02-02 14:46:56
16324,42,230100145,1,2023-02-03 14:10:36
17798,67,230100167,1,2023-02-22 10:50:43
17797,67,230100167,1,2023-02-22 10:50:22
16754,27,230100169,1,2023-02-09 10:42:40
16755,27,230100169,1,2023-02-09 10:42:40
16164,27,230100169,1,2023-02-01 11:40:59
17597,27,230100169,1,2023-02-17 12:42:21
16036,27,230100169,1,2023-01-31 9:0:31
16729,27,230100169,1,2023-02-09 9:24:45
17596,27,230100169,1,2023-02-17 12:41:38
16748,27,230100169,1,2023-02-09 10:26:29
16035,27,230100169,1,2023-01-31 9:0:31
16747,27,230100169,1,2023-02-09 10:26:29
16730,27,230100169,1,2023-02-09 9:24:45
16165,27,230100169,1,2023-02-01 11:40:59
17730,27,230100169,1,2023-02-21 9:45:43
17366,27,230100169,1,2023-02-15 13:48:19
17367,27,230100169,1,2023-02-15 13:48:20
17731,27,230100169,1,2023-02-21 9:46:26
16931,66,230200181,1,2023-02-10 19:43:44
17580,64,230200283,1,2023-02-17 11:15:37
17581,64,230200283,1,2023-02-17 11:16:25
17052,66,891200042,1,2023-02-11 17:46:20
17053,66,891200042,1,2023-02-11 17:46:21
2156,31,900300008,1,2022-07-10 15:32:25
2157,31,900300008,1,2022-07-10 15:32:32
3052,33,900300008,1,2022-07-29 18:22:21
2158,31,900300008,1,2022-07-10 15:32:35
7380,46,900300008,1,2022-10-14 10:41:11
2065,31,901000024,1,2022-07-08 16:1:38
2066,31,901000024,1,2022-07-08 16:6:0
1081,28,910200023,1,2022-06-18 17:49:15
13015,54,910200023,1,2022-12-26 12:5:19
9935,49,910200023,1,2022-11-14 14:32:2
10034,49,910200023,1,2022-11-15 10:49:44
10035,50,910200023,1,2022-11-15 10:49:51
13044,59,910200023,1,2022-12-26 13:37:25
13039,59,910200023,1,2022-12-26 13:35:19
13038,59,910200023,1,2022-12-26 13:35:19
13028,58,910200023,1,2022-12-26 12:36:33
13026,58,910200023,1,2022-12-26 12:36:14
13017,54,910200023,1,2022-12-26 12:5:25
13016,54,910200023,1,2022-12-26 12:5:20
10436,51,910200023,1,2022-11-21 10:37:0
10435,51,910200023,1,2022-11-21 10:36:47
9936,49,910200023,1,2022-11-14 14:32:12
10732,51,910200023,1,2022-11-25 12:47:31
13027,58,910200023,1,2022-12-26 12:36:15
10736,51,910200023,1,2022-11-25 13:14:7
10731,51,910200023,1,2022-11-25 12:47:15
11122,41,910200023,1,2022-12-02 8:22:33
10036,50,910200023,1,2022-11-15 10:50:3
17089,66,910200023,1,2023-02-13 11:39:5
15162,61,910200023,1,2023-01-21 9:6:13
17084,64,910200023,1,2023-02-13 10:45:37
17072,62,910200023,1,2023-02-13 9:2:58
17087,65,910200023,1,2023-02-13 11:16:49
15155,60,910200023,1,2023-01-21 8:29:22
17085,64,910200023,1,2023-02-13 10:45:38
17086,65,910200023,1,2023-02-13 11:16:45
17088,65,910200023,1,2023-02-13 11:37:38
15165,61,910200023,1,2023-01-21 9:14:30
15151,60,910200023,1,2023-01-21 8:26:23
15152,60,910200023,1,2023-01-21 8:26:37
17083,63,910200023,1,2023-02-13 10:45:16
17096,66,910200023,1,2023-02-13 12:5:14
17073,62,910200023,1,2023-02-13 9:2:58
17090,66,910200023,1,2023-02-13 11:39:7
17531,41,910200023,1,2023-02-16 14:29:14
17530,41,910200023,1,2023-02-16 14:29:13
15161,61,910200023,1,2023-01-21 9:6:13
17080,63,910200023,1,2023-02-13 10:21:48
17081,63,910200023,1,2023-02-13 10:21:49
6515,41,910200023,1,2022-09-22 13:37:46
6513,41,910200023,1,2022-09-22 13:37:8
6528,41,910200023,1,2022-09-22 14:13:39
9025,45,910200023,1,2022-11-01 10:27:59
6658,43,910200023,1,2022-09-24 7:41:22
9026,45,910200023,1,2022-11-01 10:28:14
9030,46,910200023,1,2022-11-01 10:52:13
9029,46,910200023,1,2022-11-01 10:52:3
6516,41,910200023,1,2022-09-22 13:37:54
9018,43,910200023,1,2022-11-01 9:35:50
7442,41,910200023,1,2022-10-17 7:21:53
6535,42,910200023,1,2022-09-22 14:22:56
9019,43,910200023,1,2022-11-01 9:35:50
9020,43,910200023,1,2022-11-01 9:35:53
9021,44,910200023,1,2022-11-01 9:57:5
9022,44,910200023,1,2022-11-01 9:57:11
9045,48,910200023,1,2022-11-01 12:34:44
9041,47,910200023,1,2022-11-01 11:30:0
6530,42,910200023,1,2022-09-22 14:14:40
9078,47,910200023,1,2022-11-02 9:2:54
9044,48,910200023,1,2022-11-01 12:34:38
9077,48,910200023,1,2022-11-02 9:0:30
9040,47,910200023,1,2022-11-01 11:29:52
6529,42,910200023,1,2022-09-22 14:13:47
6422,42,910500054,1,2022-09-20 10:58:53
9366,49,910500054,1,2022-11-05 12:15:24
6425,42,910500054,1,2022-09-20 12:4:21
4510,38,910500054,1,2022-08-20 13:58:6
4511,38,910500054,1,2022-08-20 14:0:4
10570,40,910500054,1,2022-11-23 9:47:38
10569,51,910500054,1,2022-11-23 9:24:49
10568,51,910500054,1,2022-11-23 9:19:43
85,24,910800079,1,2022-06-02 10:10:32
4474,38,910800079,1,2022-08-20 12:36:5
4496,38,910800079,1,2022-08-20 13:22:30
4493,38,910800079,1,2022-08-20 13:21:43
4494,38,910800079,1,2022-08-20 13:22:21
4495,38,910800079,1,2022-08-20 13:22:23
4819,1,910900098,1,2022-08-25 22:11:5
3769,1,910900098,1,2022-08-10 15:12:33
3771,7,910900098,1,2022-08-10 15:22:18
3772,7,910900098,1,2022-08-10 15:22:24
3773,7,910900098,1,2022-08-10 16:13:14
3440,7,910900098,1,2022-08-03 20:29:21
4818,1,910900098,1,2022-08-25 22:8:42
3770,7,910900098,1,2022-08-10 15:14:6
5244,1,910900098,1,2022-08-30 20:45:41
5252,1,910900098,1,2022-08-30 20:55:41
5245,1,910900098,1,2022-08-30 20:48:3
5251,1,910900098,1,2022-08-30 20:55:13
5246,1,910900098,1,2022-08-30 20:48:37
5249,1,910900098,1,2022-08-30 20:51:18
5250,1,910900098,1,2022-08-30 20:51:48
5247,1,910900098,1,2022-08-30 20:50:23
5248,1,910900098,1,2022-08-30 20:51:16
16630,65,910900098,1,2023-02-07 22:40:59
16629,65,910900098,1,2023-02-07 22:40:57
11859,54,911200122,1,2022-12-12 8:1:34
2590,32,920200020,1,2022-07-16 9:37:58
11420,48,920500049,1,2022-12-04 21:39:46
11419,48,920500049,1,2022-12-04 21:39:16
6948,43,920500049,1,2022-09-30 20:18:53
6945,43,920500049,1,2022-09-30 19:31:18
6491,1,920500049,1,2022-09-22 7:53:7
6568,42,920500049,1,2022-09-23 10:6:49
6492,1,920500049,1,2022-09-22 7:58:6
6566,1,920500049,1,2022-09-23 10:6:1
6493,1,920500049,1,2022-09-22 8:1:0
6570,31,920500049,1,2022-09-23 10:12:16
14458,62,920600055,1,2023-01-13 16:44:3
14541,62,920700068,1,2023-01-14 8:41:31
4097,37,920700069,1,2022-08-15 11:56:47
4099,37,920700069,1,2022-08-15 11:57:15
4101,37,920700069,1,2022-08-15 11:57:27
4095,37,920700069,1,2022-08-15 11:54:56
4102,37,920700069,1,2022-08-15 11:57:28
4096,37,920700069,1,2022-08-15 11:55:29
850,12,920700071,1,2022-06-14 8:11:58
849,12,920700071,1,2022-06-14 8:7:1
15867,64,920800085,1,2023-01-28 14:30:33
8,20,920900094,1,2022-06-01 18:49:26
7,20,920900094,1,2022-06-01 18:49:17
9,20,920900094,1,2022-06-01 18:50:27
12,20,920900094,1,2022-06-01 18:50:53
10,20,920900094,1,2022-06-01 18:50:31
11,20,920900094,1,2022-06-01 18:50:49
3016,33,921000111,1,2022-07-29 9:51:51
1881,30,921000111,1,2022-07-06 10:59:11
3463,35,921000111,1,2022-08-04 7:12:40
1465,29,921000111,1,2022-06-27 9:22:39
1481,28,921000111,1,2022-06-27 9:48:50
10815,52,921000111,1,2022-11-26 10:14:44
17082,66,921000111,1,2023-02-13 10:25:13
6898,43,921000111,1,2022-09-28 16:46:33
8870,48,921000124,1,2022-10-30 14:53:23
15070,63,921100132,1,2023-01-20 15:18:32
15069,63,921100132,1,2023-01-20 15:18:30
13577,59,921200143,1,2022-12-31 8:9:48
13585,58,921200143,1,2022-12-31 9:15:46
13589,54,921200143,1,2022-12-31 10:7:18
13590,54,921200143,1,2022-12-31 10:7:19
13615,53,921200143,1,2022-12-31 14:39:15
13614,53,921200143,1,2022-12-31 14:39:8
13613,53,921200143,1,2022-12-31 14:39:7
13591,54,921200143,1,2022-12-31 10:7:55
10655,51,921200143,1,2022-11-24 10:33:17
10656,51,921200143,1,2022-11-24 10:33:22
13584,58,921200143,1,2022-12-31 9:15:31
13576,59,921200143,1,2022-12-31 8:9:44
13580,59,921200143,1,2022-12-31 8:41:52
13586,58,921200143,1,2022-12-31 9:31:38
9500,49,921200143,1,2022-11-08 12:36:21
1049,28,930100003,1,2022-06-17 19:56:54
1050,28,930100003,1,2022-06-17 20:25:40
1051,28,930100003,1,2022-06-17 20:26:6
1053,28,930100003,1,2022-06-17 20:26:27
1052,27,930100003,1,2022-06-17 20:26:18
4538,38,930200023,1,2022-08-20 16:33:41
4541,38,930200023,1,2022-08-20 16:46:10
4556,38,930200023,1,2022-08-20 19:7:51
4555,38,930200023,1,2022-08-20 18:51:55
4554,38,930200023,1,2022-08-20 18:40:51
4539,38,930200023,1,2022-08-20 16:35:15
4668,38,930200023,1,2022-08-23 8:29:57
4667,38,930200023,1,2022-08-23 8:29:53
4548,38,930200023,1,2022-08-20 17:24:41
4549,38,930200023,1,2022-08-20 17:24:48
1732,30,930800089,1,2022-07-03 5:42:11
3325,31,930800089,1,2022-08-03 0:39:44
3324,31,930800089,1,2022-08-03 0:0:21
11521,53,930800089,1,2022-12-05 18:11:47
11541,53,930800089,1,2022-12-05 22:42:49
11546,53,930800089,1,2022-12-05 22:47:20
11520,53,930800089,1,2022-12-05 18:11:46
11519,53,930800089,1,2022-12-05 18:11:4
11555,53,930800089,1,2022-12-06 6:56:41
11551,53,930800089,1,2022-12-05 22:55:1
11548,53,930800089,1,2022-12-05 22:51:33
11542,53,930800089,1,2022-12-05 22:42:51
11543,53,930800089,1,2022-12-05 22:46:1
11544,53,930800089,1,2022-12-05 22:46:3
11545,53,930800089,1,2022-12-05 22:47:2
11518,53,930800089,1,2022-12-05 18:11:1
11552,53,930800089,1,2022-12-05 22:55:2
11547,53,930800089,1,2022-12-05 22:47:21
4632,37,930800093,1,2022-08-22 12:45:42
4633,37,930800093,1,2022-08-22 12:47:29
2740,32,930800093,1,2022-07-21 14:54:59
4634,37,930800093,1,2022-08-22 12:47:38
2739,32,930800093,1,2022-07-21 14:47:46
11189,50,930800096,1,2022-12-02 16:32:47
11192,50,930800096,1,2022-12-02 16:53:1
2789,33,931000108,1,2022-07-22 16:47:13
4748,37,931000112,1,2022-08-24 12:29:31
1783,28,931000112,1,2022-07-04 12:27:46
1780,28,931000112,1,2022-07-04 12:27:35
1781,28,931000112,1,2022-07-04 12:27:35
1784,28,931000112,1,2022-07-04 12:27:46
2442,32,931000112,1,2022-07-14 13:28:28
3556,33,931000112,1,2022-08-04 12:58:59
3554,35,931000112,1,2022-08-04 12:51:44
4190,37,931000112,1,2022-08-19 12:23:32
2497,32,931000112,1,2022-07-15 12:29:37
2499,32,931000112,1,2022-07-15 12:37:49
1782,28,931000112,1,2022-07-04 12:27:41
3555,33,931000112,1,2022-08-04 12:51:56
3559,33,931000112,1,2022-08-04 14:29:10
3550,35,931000112,1,2022-08-04 12:32:12
9586,49,931000112,1,2022-11-09 13:55:21
9058,46,931000112,1,2022-11-01 15:9:39
9060,46,931000112,1,2022-11-01 15:9:42
9057,46,931000112,1,2022-11-01 15:9:33
9587,49,931000112,1,2022-11-09 14:14:18
9059,46,931000112,1,2022-11-01 15:9:40
9061,46,931000112,1,2022-11-01 15:9:47
6793,42,931000112,1,2022-09-26 9:50:30
9062,46,931000112,1,2022-11-01 15:9:47
9063,46,931000112,1,2022-11-01 15:9:50
10185,50,931000112,1,2022-11-17 11:48:11
10186,50,931000112,1,2022-11-17 11:51:38
14847,62,931000112,1,2023-01-18 12:59:51
12676,58,931000112,1,2022-12-21 12:20:8
12677,58,931000112,1,2022-12-21 12:20:17
14846,62,931000112,1,2023-01-18 12:53:41
14845,62,931000112,1,2023-01-18 12:53:37
2537,31,931200130,1,2022-07-15 16:30:41
5103,39,940100006,1,2022-08-29 14:3:33
5109,39,940100006,1,2022-08-29 14:26:54
5110,39,940100006,1,2022-08-29 14:27:11
5111,39,940100006,1,2022-08-29 14:27:39
5112,39,940100006,1,2022-08-29 14:28:23
5115,39,940100006,1,2022-08-29 14:29:44
5116,39,940100006,1,2022-08-29 14:29:55
5121,39,940100006,1,2022-08-29 14:48:32
5122,39,940100006,1,2022-08-29 14:48:32
7437,44,940200013,1,2022-10-15 13:23:27
5575,40,940200013,1,2022-09-05 16:33:45
6698,43,940200013,1,2022-09-24 9:18:7
6754,43,940200013,1,2022-09-24 13:19:35
6120,42,940200013,1,2022-09-15 12:2:2
6086,42,940200013,1,2022-09-15 10:34:7
8958,47,940200013,1,2022-10-31 14:17:26
8957,48,940200013,1,2022-10-31 14:17:7
8949,48,940200013,1,2022-10-31 13:42:6
5867,41,940200013,1,2022-09-10 8:31:16
17041,65,940200013,1,2023-02-11 13:13:37
17042,65,940200013,1,2023-02-11 13:13:42
17040,66,940200013,1,2023-02-11 12:44:41
16396,64,940200013,1,2023-02-03 16:32:54
16397,64,940200013,1,2023-02-03 16:33:50
16065,64,940200013,1,2023-01-31 13:15:46
10338,51,940200013,1,2022-11-19 10:56:54
10339,50,940200013,1,2022-11-19 10:57:11
11331,50,940200013,1,2022-12-03 10:56:47
10583,49,940200013,1,2022-11-23 11:15:54
10337,51,940200013,1,2022-11-19 10:55:48
10899,52,940200013,1,2022-11-28 13:31:27
11320,53,940200013,1,2022-12-03 10:23:55
11332,50,940200013,1,2022-12-03 10:56:50
10551,51,940200013,1,2022-11-23 8:21:54
10571,51,940200013,1,2022-11-23 10:8:0
10562,51,940200013,1,2022-11-23 8:59:7
10581,51,940200013,1,2022-11-23 11:8:47
11319,53,940200013,1,2022-12-03 10:23:54
10344,51,940200013,1,2022-11-19 11:9:28
1208,4,940200013,1,2022-06-20 15:36:22
1186,28,940200013,1,2022-06-20 13:31:47
1724,30,940200013,1,2022-07-02 12:20:47
3989,37,940200013,1,2022-08-12 16:48:35
575,27,940200013,1,2022-06-11 9:39:17
579,13,940200013,1,2022-06-11 10:11:42
1602,29,940200013,1,2022-06-28 11:28:50
2398,32,940200018,1,2022-07-13 19:44:6
10964,51,940400037,1,2022-11-29 16:55:19
10965,52,940400037,1,2022-11-29 17:34:14
14202,60,940400037,1,2023-01-11 16:29:44
14201,60,940400037,1,2023-01-11 16:29:43
2248,1,940500044,1,2022-07-12 10:24:5
2484,31,940500047,1,2022-07-15 10:38:17
3658,4,940500049,1,2022-08-06 12:56:21
3657,5,940500049,1,2022-08-06 12:56:21
4250,37,940800084,1,2022-08-20 5:29:4
4247,38,940800084,1,2022-08-20 5:27:40
608,27,940800084,1,2022-06-13 5:2:59
607,27,940800084,1,2022-06-13 5:2:52
4246,38,940800084,1,2022-08-20 5:27:9
4243,38,940800084,1,2022-08-20 5:24:58
606,27,940800084,1,2022-06-13 5:1:58
605,27,940800084,1,2022-06-13 4:58:6
4245,38,940800084,1,2022-08-20 5:26:28
4244,38,940800084,1,2022-08-20 5:25:53
609,27,940800084,1,2022-06-13 5:4:30
610,27,940800084,1,2022-06-13 5:5:38
614,27,940800084,1,2022-06-13 5:22:6
3646,35,940800084,1,2022-08-06 5:20:14
4252,38,940800084,1,2022-08-20 5:30:32
3649,35,940800084,1,2022-08-06 7:31:45
3651,35,940800084,1,2022-08-06 7:35:23
4249,38,940800084,1,2022-08-20 5:28:33
4251,38,940800084,1,2022-08-20 5:30:30
3652,35,940800084,1,2022-08-06 7:37:18
612,27,940800084,1,2022-06-13 5:21:38
615,27,940800084,1,2022-06-13 5:22:49
611,27,940800084,1,2022-06-13 5:20:49
4248,38,940800084,1,2022-08-20 5:28:19
613,27,940800084,1,2022-06-13 5:21:50
5040,39,940800084,1,2022-08-28 20:12:59
6061,40,940800084,1,2022-09-15 8:46:56
6062,40,940800084,1,2022-09-15 8:47:3
6070,42,940800084,1,2022-09-15 9:19:49
6068,41,940800084,1,2022-09-15 9:18:57
6067,41,940800084,1,2022-09-15 9:18:46
6069,42,940800084,1,2022-09-15 9:19:41
15631,63,940800084,1,2023-01-26 12:29:15
15630,63,940800084,1,2023-01-26 12:28:20
15469,63,940800084,1,2023-01-26 5:47:43
15468,63,940800084,1,2023-01-26 5:47:28
13587,59,940800084,1,2022-12-31 10:6:58
13588,59,940800084,1,2022-12-31 10:6:59
12869,58,940800084,1,2022-12-23 11:12:41
12866,54,940800084,1,2022-12-23 10:47:37
10072,49,940800084,1,2022-11-15 13:53:4
13593,59,940800084,1,2022-12-31 10:44:15
12868,54,940800084,1,2022-12-23 10:47:48
12862,53,940800084,1,2022-12-23 10:18:27
12861,53,940800084,1,2022-12-23 10:18:15
13601,59,940800084,1,2022-12-31 13:4:50
12870,58,940800084,1,2022-12-23 11:12:42
12871,58,940800084,1,2022-12-23 11:25:34
13600,59,940800084,1,2022-12-31 13:4:36
13596,59,940800084,1,2022-12-31 11:10:47
12860,53,940800084,1,2022-12-23 10:18:14
13592,59,940800084,1,2022-12-31 10:7:55
12867,54,940800084,1,2022-12-23 10:47:39
11051,52,940800084,1,2022-12-01 10:1:37
11052,52,940800084,1,2022-12-01 10:2:46
11055,52,940800084,1,2022-12-01 10:45:10
14537,62,940800084,1,2023-01-14 5:22:35
11063,52,940800084,1,2022-12-01 11:10:52
10070,49,940800084,1,2022-11-15 13:44:44
14538,62,940800084,1,2023-01-14 5:22:37
11058,52,940800084,1,2022-12-01 10:49:25
14521,62,940800093,1,2023-01-13 19:1:2
3384,35,940800093,1,2022-08-03 18:43:1
3409,35,940800093,1,2022-08-03 18:52:50
3435,35,940800093,1,2022-08-03 19:32:2
3434,35,940800093,1,2022-08-03 19:32:0
3405,35,940800093,1,2022-08-03 18:52:47
3386,35,940800093,1,2022-08-03 18:43:4
3385,35,940800093,1,2022-08-03 18:43:3
3387,35,940800093,1,2022-08-03 18:43:5
3403,35,940800093,1,2022-08-03 18:52:44
3433,35,940800093,1,2022-08-03 19:31:47
3402,35,940800093,1,2022-08-03 18:52:34
3401,35,940800093,1,2022-08-03 18:52:33
3404,35,940800093,1,2022-08-03 18:52:46
3431,35,940800093,1,2022-08-03 19:31:0
3425,34,940800093,1,2022-08-03 18:59:46
3418,34,940800093,1,2022-08-03 18:59:36
3419,35,940800093,1,2022-08-03 18:59:37
3420,35,940800093,1,2022-08-03 18:59:38
3424,35,940800093,1,2022-08-03 18:59:44
3421,34,940800093,1,2022-08-03 18:59:43
3423,35,940800093,1,2022-08-03 18:59:44
3426,35,940800093,1,2022-08-03 18:59:50
3416,34,940800093,1,2022-08-03 18:59:33
3383,35,940800093,1,2022-08-03 18:42:59
3432,35,940800093,1,2022-08-03 19:31:47
3430,35,940800093,1,2022-08-03 19:29:27
3406,35,940800093,1,2022-08-03 18:52:47
3407,35,940800093,1,2022-08-03 18:52:48
3408,35,940800093,1,2022-08-03 18:52:48
3427,35,940800093,1,2022-08-03 18:59:51
3410,35,940800093,1,2022-08-03 18:52:53
3411,35,940800093,1,2022-08-03 18:52:53
3422,35,940800093,1,2022-08-03 18:59:43
3399,35,940800093,1,2022-08-03 18:52:18
3400,35,940800093,1,2022-08-03 18:52:31
3395,35,940800093,1,2022-08-03 18:52:8
3398,35,940800093,1,2022-08-03 18:52:17
3389,35,940800093,1,2022-08-03 18:44:27
3392,35,940800093,1,2022-08-03 18:52:1
3396,35,940800093,1,2022-08-03 18:52:12
3371,35,940800093,1,2022-08-03 18:20:4
3393,35,940800093,1,2022-08-03 18:52:6
3394,35,940800093,1,2022-08-03 18:52:7
3391,35,940800093,1,2022-08-03 18:51:56
3397,35,940800093,1,2022-08-03 18:52:13
3388,35,940800093,1,2022-08-03 18:43:5
3417,34,940800093,1,2022-08-03 18:59:35
3390,35,940800093,1,2022-08-03 18:51:50
2200,31,940900101,1,2022-07-11 14:16:14
2197,31,940900101,1,2022-07-11 14:9:24
2199,31,940900101,1,2022-07-11 14:12:59
4302,38,940900102,1,2022-08-20 10:7:43
4306,38,940900102,1,2022-08-20 10:7:49
4307,38,940900102,1,2022-08-20 10:7:49
4305,38,940900102,1,2022-08-20 10:7:48
4299,38,940900102,1,2022-08-20 10:7:38
4298,38,940900102,1,2022-08-20 10:7:33
4304,38,940900102,1,2022-08-20 10:7:46
4301,38,940900102,1,2022-08-20 10:7:39
4303,38,940900102,1,2022-08-20 10:7:46
4297,38,940900102,1,2022-08-20 10:7:33
4300,38,940900102,1,2022-08-20 10:7:38
5437,39,941000115,1,2022-09-01 14:17:35
5438,1,941000115,1,2022-09-01 14:18:6
15103,63,941000122,1,2023-01-20 15:49:30
15104,63,941000122,1,2023-01-20 15:49:31
11735,42,941100141,1,2022-12-08 20:4:29
11734,42,941100141,1,2022-12-08 20:4:25
16003,64,950100002,1,2023-01-30 20:9:6
16002,64,950100002,1,2023-01-30 20:8:40
14889,54,950100002,1,2023-01-18 18:9:48
5762,40,950200010,1,2022-09-08 14:16:27
5761,40,950200010,1,2022-09-08 14:16:27
5760,40,950200010,1,2022-09-08 14:16:26
5763,40,950200010,1,2022-09-08 14:16:27
5757,40,950200010,1,2022-09-08 14:15:6
5764,40,950200010,1,2022-09-08 14:16:28
5756,40,950200010,1,2022-09-08 14:13:27
5758,40,950200010,1,2022-09-08 14:16:23
5759,40,950200010,1,2022-09-08 14:16:25
1832,24,950200014,1,2022-07-04 15:36:19
2062,31,950200015,1,2022-07-08 15:37:49
1180,28,950200015,1,2022-06-20 12:52:26
1352,29,950200015,1,2022-06-23 10:19:19
828,27,950200015,1,2022-06-13 14:38:6
3429,34,950200015,1,2022-08-03 19:26:49
2593,32,950200015,1,2022-07-16 10:54:7
827,27,950200015,1,2022-06-13 14:38:5
2591,32,950200015,1,2022-07-16 10:33:52
3438,35,950200015,1,2022-08-03 19:49:43
2773,33,950200015,1,2022-07-22 16:27:17
1683,30,950200015,1,2022-07-01 17:50:27
4272,38,950200015,1,2022-08-20 8:35:33
13682,60,950200015,1,2023-01-02 12:5:22
12270,58,950200015,1,2022-12-15 13:36:57
10797,52,950200015,1,2022-11-25 20:4:7
10388,51,950200015,1,2022-11-19 16:26:9
13681,60,950200015,1,2023-01-02 12:5:22
12271,58,950200015,1,2022-12-15 13:36:58
9945,50,950200015,1,2022-11-14 14:48:58
6733,42,950200015,1,2022-09-24 11:51:13
5240,39,950200015,1,2022-08-30 17:20:3
5925,41,950200015,1,2022-09-12 12:56:28
5924,40,950200015,1,2022-09-12 12:50:42
7191,44,950200015,1,2022-10-11 15:11:22
5927,40,950200015,1,2022-09-12 13:30:13
6744,43,950200015,1,2022-09-24 12:25:4
7580,44,950200015,1,2022-10-19 10:25:17
